track_id,album_name
2w1gsuyH8vJO2aH7JAaa4x,Cabaré Night Club (Ao Vivo)
1kecd8ZaRomMhPXWEzTNCc,Baladinha Rural (Ao Vivo)
5AQNVgt7BKHKRhrNFFgSPF,Siga a Seta (feat. Matheus & Kauan) [Ao Vivo]
5Tx5iqo0y7EEAA4U5WsAa8,Agora (Ao Vivo)
3UlP8G6k8NawnDRCEJqZlj,Gusttavo Lima e Você (Ao Vivo)
60KrTXrR8te8z7hUNtUoZa,Antony e Gabriel (Ao Vivo)
3csmYakG7A0B7nydmVrtcJ,"Sextou BB: Ouvindo, Bebendo e Sofrendo, Completo (Ao Vivo)"
4sPu4wktExQoJBO6vn5oL5,Evidências
0P5b7ak7TMrHfNjYDiwcby,Na Praia (Ao Vivo)
67g2soW815bCnT0Bu5WAs4,Irmãos - Ao Vivo
4SleK4cKN6aPL8j5FoFZ1N,Leonardo e Eduardo Costa no Cabaré (Ao Vivo)
6ZdTAFWqAqu41evZZSdECX,Raiz (Ao Vivo)
1psCVg04oOY36IqUVyRfhO,Tchau Tchau
1jFybIF0O7J2ILarteDSbb,"Sem Contraindicação, Parte 2 (Ao Vivo)"
0X7PNxujXmyMBRZHSzw9sl,"Sextou BB: Ouvindo, Bebendo e Sofrendo, Completo (Ao Vivo)"
3DXGwSmHMAwX0EWnVAyznu,"Sextou BB: Ouvindo, Bebendo e Sofrendo, Completo (Ao Vivo)"
6xOr5ogzqfaxgG0cYQXHDB,Bumbum Perigoso
44q2gIkQ7UojNWV905Svfq,Mundo Paralelo (Ao Vivo)
36wfP9f0zyMRPclxEyOPEr,Sextou Bebê (Ao Vivo)
4KwpqqJfUMbX9CwTErFPrU,A Gente Acertou (Ao Vivo)
41KT3A1f8OiYZwLbrN6iG9,Na Praia 2 (Ao Vivo)
1laVjJnSfGwdWRJWtO40cl,No Churrasco 2 (Ao Vivo / Vol. 2)
23qCVQP3SyASAipjZrb2Dw,Raizes Sertanejas
5Q23x9RyABJ9vx09lNb9hs,Luar do Sertão - Belmonte & Amaraí
3uXhl8rOdUbnbOdZM6GtRD,No Churrasco 2 (Ao Vivo)
0XoEkDgZZ5jDZGwKtq2DQ8,Clássico (Ao Vivo / Edição Especial)
2DwlVb1jaTEXpopSQfQmMp,Classe A: O Melhor de Gino e Geno
7KBr8xQtSBBwBYXC8PNXfj,Pela Porta da Frente
0rPtmyy3lIE9qYJszSHQl2,Pela Porta da Frente
5Pn6spaFtc1kEk2HI86SaW,Grandes Sucessos - Coleção de Ouro da Música Sertaneja
1Xne8wpYQ1h0GUuUGVEc52,Volume 7
68A5qckWB3WYNg2mJSbtMA,Ao vivo convida
3zRCqQVCc73rfXPYvserdy,Ah!Mar (Ao Vivo)
4EhSxW4yAPi6nrOG7rRYlm,Só Dessa Vez (Ao Vivo)
6HsGMnlMltHwO6baGVbDcm,Carminha
4Y15YTzMj1LkCGSpgd1GhU,Pago Sul
16tVs3jYfaJlzrVjNbyqIz,Cê Volta
4I4nMl4625bq5Ziyfu6ciW,Não Usa Ele Não
1W7brvUbSFvtF2K9zsSunU,Junto e Misturado Vol. 3 (Ao Vivo)
78G1d22he1AXuUN2GHtULh,O Embaixador (Ao Vivo)
0ZkAmozCN5oVvKmcXeRQFZ,Raiz (Ao Vivo)
23BYKSpVWcz6yPBhE6B7wm,"Alma Sertaneja, Vol. 2 (Ao Vivo)"
5jSDuzpiOWm6EYgnluuiKQ,Studio Bar (Ao Vivo Em Uberlândia / 2018)
6wfehLk3AmW9ybIwPK59SZ,Raiz (Ao Vivo)
6Tl1uGXGkbwsgMJM3uY3cu,Intensamente Hoje!
4j5K6TNUmIIwZM2xDQ4guL,Vai Me Perdoando (Ao Vivo) - Single
4zJU8zYYRJlZVAkThlkt7F,"Sextou BB: Ouvindo, Bebendo e Sofrendo, Completo (Ao Vivo)"
3lKNG1EkJnxaa1TKDURhTU,Diego & Victor Hugo Ao Vivo Em São Paulo Vol. 2
1XQb8yI08OWLDRFY7LWOGK,Boate Azul
1YahyCiQ9cdvBify98PK9v,Único Plano / Você Não Me Ensinou a Te Esquecer (Buteco a Luz de Velas) [Ao Vivo]
1actlogZa6dINylaNUgcsO,Ela Sofre Diferente (Ao Vivo)
6LNpAdMw4E10p7NLVqflJ4,Aí Já Era...
6xsEgCQbbRngiZKTyAxvkQ,Sistema Pesado
5Ja2nfQnbja6pEvn8PKhQJ,Leonardo e Eduardo Costa no Cabaré (Ao Vivo)
3ppfbHoqnFbOyXG0C8Hdsa,O Cowboy Vai Te Pegar
6HI2JUfzjgJAsJLPbK5weI,Sextou BB 4 Completo (Ao Vivo em Goiânia)
1TEIb10Usj5PbzFIDbdY1o,Sextou BB 4 Completo (Ao Vivo em Goiânia)
0pSJkiBcsXtoiy5IB4QaRS,Rick & Renner (Vol. 1)
1CBUyOsVFsPKR8JTzKfwgB,Di Paullo e Paulino Ao Vivo
71n5FNDstGj4ifJpc4iPd1,"Sem Contraindicação, Parte 1 (Ao Vivo)"
33acPRmJHlRdLxO8t4S63w,"Farra dos Brabu, Vol. 02"
1i1f73mc2KtuXq3qAuReJo,Eduardo Costa na Fazenda
11eR4uhAjWa0TGF7uvzV9J,10 Anos Na Praia (Ao Vivo)
3x6YqYPI1lFl8cPSsYLVmU,Na Praia 2 (Ao Vivo)
0bMix7R4TTynKLTI6vDPuJ,Amado Batista 44 Anos
7LhDKp0sWsLFXPSOegHiYO,Põe no 120 (Ao Vivo)
5CZo46sgJ2Mh3ZYAOymapH,Mundo Paralelo (Ao Vivo)
3c99CLw6Kxp2sx8SlpqPm9,Histórico (Ao Vivo)
5GXjoulUhmrs8aveHZS2Hi,Vai Ser Bão Pra Lá (Ao vivo)
5fNGYW2ZoKfY9Pugc5kfut,Cantos & Cordas (acústico) [Ao Vivo]
7arb2BWHl0sFWDKSTlW8SL,Jorge & Mateus Elétrico
5tmG1iSaOTW40qWBJS9chX,"Chico Rey & Paraná, Vol. 16 (Ao Vivo)"
0fgmtDLJBrfJHlHW2Kqy3L,"Sextou BB: Ouvindo, Bebendo e Sofrendo, Completo (Ao Vivo)"
2ncNchvQqM2yCtQOq5rkyr,Saudade de Mim
63z9Y6FwHp2D9vfTyBuR7I,Viralizou (Ao Vivo)
55HOjqIYabSrsIkD5dvzrC,Na Praia (Ao Vivo)
7ALKKyWT7XElMb4IbifXxt,Clube Do Araújo (Vol. 1)
3cAaGWlWEk4XAtRPSgEopn,Elas Em Evidências (Ao Vivo)
1AgK8sRKtGyIYeUWZqgc0O,Iludido (Ao Vivo)
4IjUJ0H7JuloHyFakuBIyx,Irmãos - Ao Vivo
1yzAFjQagMB7UqLwHkXsFD,"Buteco do Gusttavo Lima, Vol. 2"
7IDX2SbzT5I09gBNmgkLMC,"Pra Ouvir Tomando Uma, Vol. 2"
7EAkUVnalwN4Fc6BhgSkgp,Me Trata Como Ex (Ao Vivo)
060yBdo3lauYpAIGm1fNoe,Cabaré Night Club (Ao Vivo)
5jcs5wuDJyECUgkoJqQUbE,Raiz (Ao Vivo)
1IA3GpxXclqpsWgvtV4l3h,A Uma Música de Distância
5SPlXB1JUJOcIxLWESYh1h,10 Anos Na Praia (Ao Vivo)
5yaXBGNko8lmFSOvKWo99j,10 Anos Na Praia (Ao Vivo)
2IjoWKr94wfZ68TzQee4X6,Vulnerável (Ao Vivo)
13JGWhplEiNkVLZ6OjCGMA,Agora (Ao Vivo)
6lgbQcFjFZ3RiXO7zHTLwP,Leonardo e Eduardo Costa no Cabaré (Ao Vivo)
6ZEVE9gBIi7MnO2szA8yWg,Depois da Chuva (Ao Vivo)
1v5RPdNHYVl8srY7YOQPhm,Gigantes
0SNkgsQ1Xl2sJEI4FH349X,Pecado de Amor
0JtJcWKaxMG2b6D0R6mSup,Clássico (Ao Vivo / Edição Especial)
2eLpCfYNgnGG8lDF6vfpbr,Jorge & Mateus Ao Vivo Em Goiânia (Ao Vivo Em Goiânia / 2007)
6zrIX1ZsyKfvtMDJqyr2EB,Eu Sou Seu Fã
0SiEdCfurglrJylPN6BznD,Ouça Com o Coração
3QBQymMPWG45Ori4n3Ok68,"Amado Batista ""85"""
580URum9E9Q21jSuOoihFb,40 Anos - Sempre Gaúchos !
1xivgOhPYul7odlSXeFsf9,Blessed (Tour USA)
6Pl5z9vCXy7A8gmOIoJipr,"Sucessos de Ouro, Vol. 15"
5lm5qPAuHK5tK3pb6eSrWv,Cantos & Cordas (acústico) [Ao Vivo]
5Ccruqi9mqAiFjMMnAmZI9,De Volta aos Bares
5nl5o8d6DQCimMKmqHWYeZ,Jorge & Mateus Ao Vivo Em Goiânia (Ao Vivo Em Goiânia / 2007)
2cWJmq9RNHy9T4xftqNZ0P,40 Graus de Amor (Ao Vivo)
5zo0B0qoVABPvnx16RK4uB,Gigantes
6LR624rknKwDsrsMstAxBB,Caminheiro
4jWoJluJx1kpPjo4oJmrR9,Inconfundível
5usCAvnr0cgzr5ywdqmp67,O Embaixador (Ao Vivo)
6O6MDBKBVjJAwCPvzAs8fL,Só Pensando em Você
7xtCgX2WPACexmWCLwsXlW,Camisa Rosa
78K98hFH9pfDGsH2zX96gK,Menos É Mais (Ao Vivo)
5jVwhqE4U5yoR5QM9gj37J,Vai Aprender Amar
70kuKuxk8a3DxSF4eN2Gaq,Amado Batista
2VCBznqS9pHibDerZgZNoO,10 Anos (Ao Vivo) - Deluxe
5tufejy0VtAU81FpBmXasV,Isso Cê Num Conta
1xFPIRa3PiqwZnC6ztXQmy,Sinta Essa Experiência (Ao Vivo)
7hqNknIehM12TMTLuYTTzs,No Boteco
0nuqU251rzgC3ZrqJXESTf,Chegou A Hora (Ao Vivo / Vol. 2)
4i798n6YgGOrkgLU3pB5na,Eduardo Costa Acústico
6OI8Jf1RZMAxdT9KXc73CH,Sextou BB: Uberlândia (Ao Vivo)
6blPqhX6DLEQ7rInn79qlM,Studio Bar (Ao Vivo Em Uberlândia / 2018)
3g3gsNJbATbiSoUg4gMoy8,Victor & Leo Ao Vivo Em Uberlândia
6NgwHmEgfQVIYQBq8QcWMi,Do Copo Eu Vim (feat. Marília Mendonça) [Ao Vivo em Brasília]
1rPVLqQeLnLzfBlOUPEDVv,Ao Vivasso 2.0 (Ao Vivo)
2hUagXXUIrQXm6NH8ulv2K,João Bosco & Vinícius - Ao Vivo
6RV8qCGM6TfktJ6amfRwKa,Pode Chamar Nóis
2lgH1YwzYxM9GLZAa8LMED,Raiz (Ao Vivo)
41OW6wAwBb7aAzGzhCAOa6,Senhora Raiz
5MYiftZ6nvOEFW3HMkrTpA,Boiadeiro
3G0t7r9RIsfMAm1ZIKAuV5,Acústico
4mtHXZBOBMrZSI6jp3X9WJ,Henrique & Diego (Ao Vivo)
4564TlXwiccDJBLHTytD4m,Cezar & Paulinho 40 Anos (Ao Vivo)
1NIrHzk07FqG9qvy2hHlpM,Vestido De Seda
13EIq6pdSwdnLMuDTBZgUf,Amor...
7pNh0Ebxu0mIZq6Xdmgkc7,Mitos
5hgkBBZ3JQS9lX5BYYbRL3,Gino & Geno (Ao Vivo)
6lqtnZCjmzqjkAsCOtDLB3,10 Anos (Ao Vivo) - Deluxe
3XLPGv0Jlh2Aisr0lCH10X,Raizes Sertanejas
3nGTAD9jCghw9UkP1KNlmN,Pela Porta da Frente
7aILdJdOoAHJtvlQftL6S1,Instante Mágico
2htgm6R47aukws42EhAqnn,O Que É Que Você Viu em Mim? (Ao Vivo)
6EBHtbraHSZ3YoHiWnaJ8a,Em Qualquer Lugar Vol. 1 (Ao Vivo)
4h5X8Gsqd1PjQKgSUjbwHh,Golpe Sem Roupa
3i4ssEZfLO3bgaB6hnj3tp,Tem Moda Pra Tudo (Ao Vivo)
4XQdfC05SOGjriwltbh0aO,Zezé Di Camargo e Luciano - 20 Anos de Carreira
4BUKZ2qufLeHrZrf8z606v,"40 Anos, Vol. 4"
5Kvk3PEnJlZ1uGuWTe3pat,Foguete Não Tem Ré
75XNE0jwgIE0sgd3Ooey4q,Amado Batista - 40 Anos
2gxgKqVtZA1FjR4bkAtRRF,Vem pro Meu Piseiro
1hcvoupy3AqDvFcCLvgZqC,Ao Vivo em São Paulo
1RZ7TBM8Q77L44fC1f97qU,Paz Interior
5V2A87G6fD7yIr4FseetwD,Desperdício
6q4gQcJ1JousmpmUTw0E5f,Cheiro de Saudade (Ao Vivo)
5hDTRwsOu3ZyZ9Ryq6iUnN,Violas e Violeiros
01WbKbstEeqV9OY2JMFQe4,Leonardo e Eduardo Costa no Cabaré (Ao Vivo)
2ndzFVbVxeA4vcEphzdx2X,Victor & Leo Ao Vivo Em Uberlândia
0Cksj6ceXYbLdXPHxdnzxR,Tenho Ciúmes de Tudo / Esqueci (Ao Vivo)
0XM7kmvh6Hbk2EtYkQZatJ,Gustavo Mioto Ao Vivo Em São Paulo
08LKV8DlFuPJHanfxwXPzJ,Sextou BB 4 Completo (Ao Vivo em Goiânia)
0Czp2iMZE7bhau6XsHY0Mp,Eduardo Costa - Acustico
7q8kSbo6psdpdfiS2Achzh,"Sextou BB: Ouvindo, Bebendo e Sofrendo, Completo (Ao Vivo)"
3aB9iLvXtwZyQnAxvFxQHn,Ao Vivo Em Brasília (Deluxe)
0rQt4T1SsEG11PCBJJuELU,Jorge & Mateus Ao Vivo Em Goiânia (Ao Vivo Em Goiânia / 2007)
0hYhaeqkKZIlmXsFp5lZYG,Aglomerou
1nrOBUqrOMRY8FoYXucCo3,10 Anos Na Praia (Ao Vivo)
2DhHHAxNAIS8MaQeCsz8cu,No Churrasco 2 (Ao Vivo / Vol. 2)
7wYOj5QG9LBsiGc5Gi0cdS,Chave do Caminhão (Ao Vivo)
6hfF2RyNBCfpSFufkjBPoV,Aí Já Era...
12W9unXMYgQhUmTpFzHVv3,"Fora da Lei, EP 1 (Ao Vivo)"
71ZBKcFCrJhDAQzFxV8ofF,Diferenciado
49YDI5UEO5qwICES8Y8uMi,10 Anos (Ao Vivo) - Deluxe
59ia7miPHXRH3gP2Eb2WKh,Sextou Bebê (Ao Vivo)
6DkBCYkJW2hMahel7CK8CD,Grandes Clássicos Sertanejos Acústico I
1Jq2DjJHYKTbXKzYgBVQwe,"Henrique & Diego ""Ao Vivo em Campo Grande"""
1wLW3Grc3Itg5aEyYjubZY,"Lado A, Lado B"
0KfD5aqREAQ0zMacqi7QMG,Na Contramão do Sucesso
5ouaRwKdtuyJ8eWXv8psF9,No Churrasco 2 (Ao Vivo)
2CLFPTF2D3Nu3XIec2VBof,No Churrasco 2 (Ao Vivo)
0GkdRC4r9yqBwhngvyZs7i,"Chico Rey & Paraná, Vol. 16 (Ao Vivo)"
6ujbQPGL1jQs3fAUtKwX0x,De Copo Em Copo (Ao Vivo)
7dfftDUxQcnjjmjFjbm6T4,Jorge & Mateus Ao Vivo Em Goiânia (Ao Vivo Em Goiânia / 2007)
4TzYOU4X5Xd5QjTdUSkoUd,Os Maiores Sucessos
55wAsl8e1H4zbB4IEeZYAB,Raizes Sertanejas
0DPm7fR4Nf7VzuIc6pGWt6,Namorando Bloqueia
4sVkydp30HWLjOvF2ILbGy,Cê Acredita
5w11scFjudri4rCcfd1ik0,Ao Vivo Em Campo Grande
5zzuyp2m4bZ1FanlSoxBpW,Zezé Di Camargo & Luciano 1992
2FZvlrb2tAyLe7wo82H57E,Cabaré Night Club (Ao Vivo)
66KewC6fMZsFc3I9bFgQyn,No Boteco
1WjFM1WDt8o6YXwkY1LGgb,Só Sucessos
7e6Gh17UPn9ykTSmrxlXga,Melhor Rolê da City (Ao Vivo)
3zBT0xEO5xsWUbnom4Pfs8,Amores Rasos (Ao Vivo)
57WRIZhuHj7onrNEpuTEcD,Na Praia 2 (Ao Vivo)
6eFRpYWcXXABBMAfrFT0s5,Victor e Leo Ao Vivo e em Cores
6WqpEXYoX9x0zb3eImiT0p,Na Praia 2 (Ao Vivo)
11DkUDkBt9kaha1QRnuCMU,Ao Vivo em Goiânia
10GO39fZoip8W1Ljcb5pKU,Saudade de Minha Terra
0q5YSNt8BdRiWvwSEeRraP,O Coração Chora
2AjPFi6CcjGXlvt1rkrDRD,Clube Do Araújo (Vol. 1)
1SSNtvKafiLUwra6arwoC8,Intensamente Hoje!
1U0HD56JV97AhTJgNHfngc,Ao Vivasso 2.0 (Ao Vivo)
0OP07gLuFKLHyV2GhdzyMd,Zezé Di Camargo & Luciano 1992
5BTYSlGfSBlHtNx4I8DYJG,Marca Evidente
1gbOBdipuStCIJapaL5iZ4,Leonardo e Eduardo Costa no Cabaré (Ao Vivo)
0XSA1QFx0nJk4m5wdh2omn,Sextou BB 4 Completo (Ao Vivo em Goiânia)
0DZD6Ovjvifz8AQPnGbhyE,Indescritível (Live)
7Au9B2A3H4yL8T7yleU7o9,"Mar de Chapéu, Vol.1 (Ao Vivo)"
7nJJKm0R90xM1nGlxTHTme,Tem Moda Pra Tudo (Ao Vivo)
6qwKr2dNq1IFkCoYaUoT4x,Novas Histórias (Ao Vivo / Deluxe)
156nRQk3ezY5mLQvKkAVsy,Sextou BB 4 Completo (Ao Vivo em Goiânia)
5rDyQ4JlX5h1kStov38c3k,Ensaio (Ao Vivo)
3RLoIn3LB72B3dNiKWjc9G,10 Anos (Ao Vivo) - Deluxe
6ZL2Z40qnKbupyugPE9xmV,Todos os Sucessos
6MbUPUvlRFfjrjfnqEFvha,10 Anos (Ao Vivo) - Deluxe
05jPeUtRcFcSDYHNwDo2bH,Acústico
1xkupxuxjlPUC1ABYyPXAs,Interpretam Sucessos da Música Gaúcha
15xHY9Abj6tTPrZlOQxP1r,Matogrosso & Mathias (Ao Vivo)
7qX5ga4mGdnAI5EJoVQr1u,Matogrosso & Mathias (Ao Vivo)
3MwHclyzqbCoMkAYL7JmgY,Amado
6OGkWj1Pt3CEctzLtW9dGR,Ao vivo convida
2SmCLgkZcwdjXyojDtBaKi,Tremelê
5Iur2xKo404CCS1j2Cp34O,Prazer por Prazer
0e0ePOulGI6SzoAwBW5fcy,Studio Bar (Ao Vivo Em Uberlândia / 2018 / Vol. 2)
3cEs0S1KAIdOaGt4ojVV0x,Decida
7h4Ye81gmU2wSkdaEbNSXm,O Dono do Mundo
0fED712eIogbaWlvLZAcU3,Volume 5
0Pd1PmE98hJwikATZaENeh,40 Anos (Ao Vivo)
7ty5U04dWIL9w80uxZlSr6,Volume 14 (Lembrança)
4ep8EZjc5GARiaUbp3CJ4A,Farra dos Brabu (Ao Vivo)
6RhG670SMjBOAJZEdI8x3D,Nossas Canções Preferidas
534g1M8K9eZthr94y9E99y,Inconfundível
68HWluL8NkjxrjlRATJ1nW,Zezé Di Camargo & Luciano 1993
3HsIpHRkzOfeZuluYnhkwn,Pra Ouvir Tomando uma 2 (Parte 1)
4GIzL26Xyipr6O6b2h4EQN,Inconfundível
18W54IOnlCrgObh3jK9SfK,Mistura (Vol. 1)
2fYHTfE46mqnu3Q6iUA54J,Sinfônico 40 Anos (Ao Vivo)
6Ll3AX2AqgoJpc5cuMZh7m,Novas Histórias (Ao Vivo / Deluxe)
4uP1r2VQUD6qWail7dmeG7,Victor & Leo Ao Vivo em Floripa
7zIghh6yq3ldfdwU0meLbu,Te Assumo (Ao Vivo)
5owOZvytFVGt4Ef0QNFwqY,Os Caipira´s (Acústico)
651qayNmTd9rPtIhqQkgXo,Gian & Giovani Cantam João Mineiro e Marciano (Deluxe) [Ao Vivo]
6Ur3usqEbguXdqoc1WjA3K,Sextou BB 4 Completo (Ao Vivo em Goiânia)
7iV7LJdvwVdRwSGghQGjxe,Violas e Violeiros
0mhzdXMMKhxcOLoFbhfIU2,Zezé Di Camargo & Luciano 1992
7JuSeHTwJeOpzse4PVuWUV,Ensaio (Ao Vivo)
50zzloghf8G6u2KvvHdtmQ,Na Praia 2 (Ao Vivo)
0HmA2L3Ohh8FIdYn01On7Y,Chitãozinho e Xororó - 40 Anos Nova Geração
7sYQoccAhICKPdG1DmY8Ot,Ao Vivo Em Brasília (Deluxe)
2D8r7X5bI4F45pVHqMMPXm,Raiz (Ao Vivo)
4jykcdDz161LtQkEIA9KHy,"Pra Ouvir Tomando Uma, Vol. 1"
0421ERUe38Xt8eyDy6ugEe,Sextou BB 4 Completo (Ao Vivo em Goiânia)
0OCs7hRCVx8XDuGQUgvfWK,Sextou Bebê (Ao Vivo)
2P7cdwIoEMAl3qavXponC2,"Coleção Ouca, Toque E Cante - Sertanejo"
5wCcjjlXScSaKsHywDVj8E,"Alma Sertaneja, Vol. 2 (Ao Vivo)"
1cSPtoePBGpxzdKxaDnsag,Pela Porta da Frente
7E4kblzPoOJfUOcS0HXznB,Todos os Sucessos
7wajPSWalT9lVVA9PX7ukU,Ao Vivo Em Brasília (Deluxe)
7IrmGMCzgByMVNMpUEOIXI,Então Me Pega (feat. Diego & Arnaldo) [Ao Vivo]
2zcQOctnclaBE6rZMVfYTH,De Volta aos Bares
488F9HHJeMXcYMT2lhlZth,Sextou BB: Uberlândia (Ao Vivo)
2WUHbv0Gjf3i4XGmUzwEnG,Diferenciado
6BJQzHW11F6hv3F8zm07oN,Decida
0ZIHIe6RYMqKwMTtz2xKEb,Pra Te Amar de Vez
59LLuYn7RZRpBMAdSi917u,Do Jeito que Nóis Gosta (Ao Vivo)
72eq25BU9zok7ByiHMeMog,Studio Bar (Ao Vivo Em Uberlândia / 2018 / Vol. 2)
6lXEkb1afJDm7eQ1W8pXHI,Gigantes
5XkdNoJkWUcQIOSTCtUsYM,Os Serranos Interpretam Sucessos Gaúchos
0Lfm4GoTcBHp3QcGamJxG9,Só Nós Dois
7opCc8G3b72KmeCVAjVvFA,Inconfundível
2ofA6PfgLIhzSPFtL05XLw,Bebo e Te Amo (Ao Vivo)
3WSCbRDGPSf5wNpOaU2MUw,Debaixo Do Meu Telhado
4vONrsV3dTGZbmERrr9kCf,Inventor dos Amores (Ao Vivo)
1YSzikNxRTOHPqDSbb6j6s,Turbinada
65a4DhoLYDReDAEH3zg6ZE,Resumindo (Ao Vivo)
1uNW5319rMfoIJcGY54XPL,Maxximum - Bruno E Marrone
1v8Ik5yAWTGYDA28gcFAbj,Victor & Leo Ao Vivo Em Uberlândia
2fuXRKse3xxyE2roLUdjI5,Cabaré Night Club (Ao Vivo)
2UTJXcdSuX89pu94GSuRz9,No Boteco
28XFxcOpojFCka8b0DlyuO,Homens e Anjos
2WVZwImXEOdSSvPZg0TQyx,Bom Rapaz (feat. Jorge & Mateus) [Ao Vivo]
1VUEnl96JL6L0EWU4RLjrR,Só Trio Parada Dura
4XuttYckc5HMjbnUlDaKMJ,Novas Histórias (Ao Vivo)
1OCgAnAYRN4TA8tmiFrQK2,"Pele, Alma E Coração"
1Eh8BKk7RMmUMtUpLNflTa,"Sextou BB: Ouvindo, Bebendo e Sofrendo, Completo (Ao Vivo)"
74TZGIEOkLQqVz0BRM2utJ,"Ao Vivo em Campo Grande, MS"
3j5RHgrwd39slfGoLTEYjZ,Mordeu o Arame
6yTPOzJMXWcGYPjh84k510,Pode Voltar Paixão
59I4zeY0veIyBye6V8Qhsw,Uma História De Sucesso (Ao Vivo)
0fZfE8LEbsQT8eLMxqJBRF,Buteco Raiz (Só As Derramadas) [Ao Vivo]
2glHa45C34JKLxAgYmTJSE,Em Casa
30DrIi20MfKnAbLcIfQJ4b,Chrystian & Ralf
7CRfakcQM3EFAWt9Rai1Xm,Diamante Bruto
1qM4yXe8wsQjxQHuwVEIso,Pra Ouvir Tomando uma 2 (Ao Vivo)
5G6QZFXZLjkYImJOj09aOL,Top Sertanejo
5o5FzPpe33A6Aem8YpLsZn,Ao Vivo Em Brasília (Deluxe)
0fWeyvRReaIexZ4YrrzSzV,Aglomerar Latinha (Era Pra Ser Ao Vivo)
1Q66ebbySDqUyQ4bIYNOTE,Zona Rural (Ao Vivo)
4OujRBkm3MgW8GzdGkefbW,Vou Valendo (Ao Vivo)
3tgu92DK9RJ8BozIJjuUYG,Pantaneiro
77JagB4DrESwcyUeeeVnrQ,Só Modão (Ao Vivo)
0fgKBJSPpgi10j7YEQoG5V,Assim Vive um Cowboy (Ao Vivo)
7sTYPovuHFjhdAsu53agiJ,Acústico Ii - Vol. 1
78gs2m1FzCMX5UkiakwGN3,Studio Bar (Ao Vivo Em Uberlândia / 2018 / Vol. 2)
2qNxisIZNEj1AAMlKpy5T6,Gigantes
0bOO8YEvkWqodAJDKZqDGd,Pantanal
4BP9Mia4MNNafd74963BM1,Ao Vivo
1n9qQmCJqhlWWU5e9LRATn,Na Moda (Ao Vivo)
5XSjbubMwcRnrwcaEIEGSd,Ela É a Bruta
0lp3u9nJusd5l8aKPAWELl,Mais Um
3VBvSPELTk4p5fiPZiiik3,Amor Covarde
3YdfOJhRCFhA3YQqMs0nRo,Anjos Não Tem Cópia
2EFMqzs87dBSsCrwaMytAA,"MPB (Música Popular de Buteco), Vol. 1"
7HYXb5RrUhhwxlnkhD0j6d,É Isso Que Dá
6eOEmdVBCOINs5dgPDMXW9,Ao Vivo
1TX0YtdSUwj9AvMJTTmvLV,Sempre Tem Um Ex (Ao Vivo No Casa Filtr) (feat. Tierry)
6XngnvcZVUgmYsRHHzSCZD,Sofrência Remix (Ao Vivo)
5u4GmBnytaqDpYFAqurTJi,Cara na Cara (Ao Vivo No Casa Filtr)
38ruI30eZ3yE5RKCNVC3eX,Indiferença
23QwJuYttKUAPajzpbJsBy,De Vanerão a Chamamé
6lfDlHdveFFxM67BZNMTU6,Sérgio Reis
2XCJzT4EnC6qDnCSH1DTCF,Zezé Di Camargo & Luciano 1992
6478BqNrMIAcpaQmi79Eow,Raiz (Ao Vivo)
4wzuBPLgbE86pGWnDEG3Wr,Raiz (Ao Vivo)
0pgZs3GDUbmnB1ZrKih5In,O Céu Explica Tudo (Ao Vivo)
6wgH9uph5RYpopu3Med4Hq,Explica Esse Rolê (Ao Vivo)
6LaEEbJAEvVK3KdwqL7CEA,Mitos
15lLHdUpb7v3KYrrlyNqU5,Intensamente Hoje!
76BFXEYzXQx9d6ZOsCJFtj,Sérgio Reis
17SCrIixxVX4XAboyU3Xxv,Bebendo e Chorando
2ucEdRJXPPzVRBXYHlBR2Y,"O Melhor das Lives (Esquenta do Dvd), Ep. 1"
1IqDcpblDwrIx7PUrj30Gk,Em Frente
583bPGNDsl0DyPOKLL23rA,Ao Vivo Em Curitiba
5TDmdYEnP5KBeK068PEVNl,Discografia Ouro e Prata
5LrskmGXNS6EsDLzPt9CD6,"Pra Ouvir Tomando Uma, Vol. 1"
0qaAoQ7At60PqNbga3Mhdj,Coração Aberto
7kr8kqTO9TZmYm85oTpeuk,É o Show
1pRhWyw5FnVwxz2BvtvM6s,Os Grandes Sucessos
5gWJzg6LDrvhaoIGHCOtZn,Sextou BB 4 Completo (Ao Vivo em Goiânia)
5sPh1FV5Gw2OFVfn3ezzbN,Ensaio (Ao Vivo)
4bZRcjZiFfLIJNGKcvTImi,MODÃO
62PsV9XXLUgBwj4FrUskN9,Volume 7
3EeWTFarURdymyeGilpTYe,Coleção de Ouro da Música Sertaneja: Sérgio Reis
241A1yhKNIr1lPgWY8jU48,Volume 5
2mRyXmFCOXztZr33nEfkwL,Manifesto Musical (Ao Vivo / Vol. 2)
4WiUPMZxY0QVDQ9UVkjPix,Pantanal
0t9X7I69027UILQB4WYCai,"Sucessos de Ouro, Vol. 15"
6nYIAevQfh7QhuQYXYLy50,Na Contramão do Sucesso
7ALQOUgUrUifvmcGMCyvld,"Os Serranos Interpretam Sucessos Gaúchos, Vol. 3"
23iyR47eBWtYZPWReCbAfy,Volume 8
0Gl5s8IhMmQE5YQwM8Qx1J,The Greatest Showman (Original Motion Picture Soundtrack)
5viFjDGTnrApmUY5c8qkfw,Aladdin (Original Motion Picture Soundtrack)
50WeOnXhM1H7AZEeIDoWfZ,Frozen 2 (Original Motion Picture Soundtrack/Deluxe Edition)
